new_event_id,event_id,date,v3_type,type,event_type,event_type_name,event_type_original,duration_days,day_index_in_event,canonical_daily_eps,canonical_daily_minpts_raw,canonical_daily_minpts_used,event_global_eps_max,event_global_minpts_max_raw,event_global_minpts_max_rounded,event_global_minpts_used,dbscan_avg_eps,dbscan_raw_avg_minpts,dbscan_rounded_minpts,day_final_n_clusters,day_n_noise_cells,day_n_clustered_cells,cluster_id,sigma,H_component_cells,E_ellipse_cells,interH_intersection_cells,union_cells,target_component_purity,same_day_hw_purity,containment,iou_jaccard,centroid_lon,centroid_lat,major_axis_km,minor_axis_km,ellipse_area_km2,orientation_deg,axis_ratio,eccentricity,pc1_vec_x,pc1_vec_y,pc2_vec_x,pc2_vec_y,centroid_x,centroid_y,x,y,lon,lat,area,axis1_len_km,axis2_len_km,ratio,L2_L1_ratio,ratio_L2_L1,orientation,eigval_major,eigval_minor,pc1_explained_var,pca_origin_lon_unweighted,pca_origin_lat_unweighted,centroid_lon_unweighted,centroid_lat_unweighted,centroid_lon_tmax_weighted,centroid_lat_tmax_weighted,tmax_weight_sum_c,tmax_min_c,tmax_max_c,tmax_mean_c,tmax_sd_c,centroid_displacement_km,centroid_displacement_bearing_deg,E_ellipse_cells_translated,interH_intersection_cells_translated,union_cells_translated,target_component_purity_translated,same_day_hw_purity_translated,containment_translated,iou_jaccard_translated
14,14,2006-08-23,3,Type 3,Type 3,Temporally clustered,Back-to-Back,4,4,3.7916666666666665,6.583333333333333,7,3.7916666666666665,8.882352941176471,9,9,3.7916666666666665,8.882352941176471,9,2,3,373,0,1.25,287,128,128,287,44.599303135888505,100.0,44.599303135888505,44.599303135888505,35.20688268336332,28.646735203328056,2052.840927530926,1660.560682139967,2677317.826830968,115.20773795285346,0.8089086006957306,0.5879344144719504,-0.4259014870676781,0.9047695415483108,-0.9047695415483108,-0.4259014870676781,35.20688268336332,28.646735203328056,35.20688268336332,28.646735203328056,35.20688268336332,28.646735203328056,2677317.826830968,2052.840927530926,1660.560682139967,0.8089086006957306,0.8089086006957306,0.8089086006957306,115.20773795285346,674264.9397993651,441193.88465106435,0.604473177332714,34.59407665505226,29.385017421602786,34.59407665505226,29.385017421602786,35.20688268336332,28.646735203328056,10513.34246635437,25.88169288635254,48.893638610839844,36.6318552834647,6.551907883283437,101.29212803730168,143.73638524119457,122,122,287,42.508710801393725,100.0,42.508710801393725,42.508710801393725
14,14,2006-08-23,3,Type 3,Type 3,Temporally clustered,Back-to-Back,4,4,3.7916666666666665,6.583333333333333,7,3.7916666666666665,8.882352941176471,9,9,3.7916666666666665,8.882352941176471,9,2,3,373,1,1.25,86,41,41,86,47.674418604651166,100.0,47.674418604651166,47.674418604651166,54.60643411141143,41.96844013917587,1018.4270250667487,635.1372999944084,508027.7262962148,20.613377184700283,0.6236453711082351,0.781707394806568,0.9359773636752122,0.3520601861721935,-0.3520601861721935,0.9359773636752122,54.60643411141143,41.96844013917587,54.60643411141143,41.96844013917587,54.60643411141143,41.96844013917587,508027.7262962148,1018.4270250667487,635.1372999944084,0.6236453711082351,0.6236453711082351,0.6236453711082351,20.613377184700283,165950.97686180926,64543.90237506995,0.7199768489922144,54.03488372093023,41.872093023255815,54.03488372093023,41.872093023255815,54.60643411141143,41.96844013917587,2992.4976119995117,24.068220138549805,41.35929870605469,34.79648386045944,4.953300325900481,48.60505577422811,77.0901070710686,40,40,86,46.51162790697674,100.0,46.51162790697674,46.51162790697674
15,15,2007-07-25,4,Type 4,Type 4,Mixed,Mixed Multi-Day,8,1,3.0384615384615383,7.076923076923077,7,3.421052631578948,9.421052631578949,9,9,3.421052631578948,9.421052631578949,9,2,11,399,0,1.25,388,168,168,388,43.29896907216495,100.0,43.29896907216495,43.29896907216495,32.9808771984905,36.09612438108297,1595.141702524014,1425.2583096577544,1785594.0588751195,162.09521190071135,0.8934994975070548,0.44906419135201653,-0.9515687153488745,0.30743613966040595,-0.30743613966040595,-0.9515687153488745,32.9808771984905,36.09612438108297,32.9808771984905,36.09612438108297,32.9808771984905,36.09612438108297,1785594.0588751195,1595.141702524014,1425.2583096577544,0.8934994975070548,0.8934994975070548,0.8934994975070548,162.09521190071135,407116.32818099356,325017.7998797567,0.5560679560989026,32.44072164948454,36.54639175257732,32.44072164948454,36.54639175257732,32.9808771984905,36.09612438108297,13698.519088745117,24.954235076904297,48.96012878417969,35.30546156893072,6.185066363230719,69.63478733873194,135.6890884236951,165,165,388,42.52577319587629,100.0,42.52577319587629,42.52577319587629
15,15,2007-07-25,4,Type 4,Type 4,Mixed,Mixed Multi-Day,8,1,3.0384615384615383,7.076923076923077,7,3.421052631578948,9.421052631578949,9,9,3.421052631578948,9.421052631578949,9,2,11,399,1,1.25,11,4,4,11,36.36363636363637,100.0,36.36363636363637,36.36363636363637,40.67099322899447,18.317541235617725,557.2633610361742,182.42318759570344,79841.81693921493,110.51549944875363,0.3273554307545111,0.9449012763011427,-0.350460753643229,0.9365774181325428,-0.9365774181325428,-0.350460753643229,40.67099322899447,18.317541235617725,40.67099322899447,18.317541235617725,40.67099322899447,18.317541235617725,79841.81693921493,557.2633610361742,182.42318759570344,0.3273554307545111,0.3273554307545111,0.3273554307545111,110.51549944875363,49686.79256853333,5324.515099612354,0.9032105338827363,40.68181818181818,18.227272727272727,40.68181818181818,18.227272727272727,40.67099322899447,18.317541235617725,386.1477813720703,33.196773529052734,39.807525634765625,35.104343761097304,2.4473699897046317,10.056590092904278,353.46611451829517,4,4,11,36.36363636363637,100.0,36.36363636363637,36.36363636363637
15,15,2007-07-26,4,Type 4,Type 4,Mixed,Mixed Multi-Day,8,2,3.2096774193548385,8.129032258064516,8,3.421052631578948,9.421052631578949,9,9,3.421052631578948,9.421052631578949,9,1,5,450,0,1.25,450,207,207,450,46.0,100.0,46.0,46.0,33.99114194646723,32.92495964169244,1915.0675588665076,1562.6295962679503,2350336.3987645204,113.7602806225598,0.8159657809632791,0.5781002026439586,-0.40291091836571835,0.9152391992597856,-0.9152391992597856,-0.40291091836571835,33.99114194646723,32.92495964169244,33.99114194646723,32.92495964169244,33.99114194646723,32.92495964169244,2350336.3987645204,1915.0675588665076,1562.6295962679503,0.8159657809632791,0.8159657809632791,0.8159657809632791,113.7602806225598,586797.4008036678,390689.80082120595,0.6003121062129881,33.42666666666667,33.50888888888889,33.42666666666667,33.50888888888889,33.99114194646723,32.92495964169244,16143.684684753418,25.810638427734375,48.86783218383789,35.8748548550076,6.457010607673396,83.44620403180231,140.74961416419612,199,199,450,44.22222222222222,100.0,44.22222222222222,44.22222222222222
15,15,2007-07-27,4,Type 4,Type 4,Mixed,Mixed Multi-Day,8,3,3.1323529411764706,8.0,8,3.421052631578948,9.421052631578949,9,9,3.421052631578948,9.421052631578949,9,1,4,446,0,1.25,446,195,195,446,43.7219730941704,100.0,43.7219730941704,43.7219730941704,34.806854997086596,31.22830911927731,2074.2782744226906,1533.9436435623861,2499000.276253648,127.0401441040646,0.7395071637576258,0.6731486869564197,-0.602374436796437,0.7982136542894862,-0.7982136542894862,-0.602374436796437,34.806854997086596,31.22830911927731,34.806854997086596,31.22830911927731,34.806854997086596,31.22830911927731,2499000.276253648,2074.2782744226906,1533.9436435623861,0.7395071637576258,0.7395071637576258,0.7395071637576258,127.0401441040646,688420.857558716,376477.29626007174,0.6464663828085325,34.16591928251121,31.791479820627803,34.16591928251121,31.791479820627803,34.806854997086596,31.22830911927731,16719.135431289673,25.63410186767578,50.055816650390625,37.486850742801956,6.526185051353567,87.2121610537278,135.55653759958741,194,194,446,43.497757847533634,100.0,43.497757847533634,43.497757847533634
15,15,2007-07-28,4,Type 4,Type 4,Mixed,Mixed Multi-Day,8,4,2.857142857142857,6.857142857142857,7,3.421052631578948,9.421052631578949,9,9,3.421052631578948,9.421052631578949,9,1,6,480,0,1.25,480,221,221,480,46.041666666666664,100.0,46.041666666666664,46.041666666666664,36.287112911579776,30.07116068878453,2330.0241677410977,1607.6547044949662,2942002.807205533,127.54843567299858,0.689973403174418,0.7238347207145509,-0.60943188214923,0.7928384331123505,-0.7928384331123505,-0.60943188214923,36.287112911579776,30.07116068878453,36.287112911579776,30.07116068878453,36.287112911579776,30.07116068878453,2942002.807205533,2330.0241677410977,1607.6547044949662,0.689973403174418,0.689973403174418,0.689973403174418,127.54843567299858,868642.0195612152,413528.5838215674,0.6774777219735466,35.58541666666667,30.685416666666665,35.58541666666667,30.685416666666665,36.287112911579776,30.07116068878453,18393.921424865723,25.479589462280273,49.495765686035156,38.32066963513692,6.245413787878631,95.8428880869534,135.09680002846247,221,221,480,46.041666666666664,100.0,46.041666666666664,46.041666666666664
15,15,2007-07-29,4,Type 4,Type 4,Mixed,Mixed Multi-Day,8,5,3.210526315789474,8.578947368421053,9,3.421052631578948,9.421052631578949,9,9,3.421052631578948,9.421052631578949,9,2,6,488,0,1.25,431,209,209,431,48.49187935034803,100.0,48.49187935034803,48.49187935034803,38.897148267074634,31.922633875959885,2583.765588919021,1222.6669943670945,2481139.4837802052,126.88181294794518,0.473211269478446,0.8809489737996166,-0.6001663560268639,0.7998752059499254,-0.7998752059499254,-0.6001663560268639,38.897148267074634,31.922633875959885,38.897148267074634,31.922633875959885,38.897148267074634,31.922633875959885,2481139.4837802052,2583.765588919021,1222.6669943670945,0.473211269478446,0.473211269478446,0.473211269478446,126.88181294794518,1068135.138957129,239186.3326583464,0.817040920805209,37.86890951276102,32.73897911832947,37.86890951276102,32.73897911832947,38.897148267074634,31.922633875959885,16209.21572303772,25.468820571899414,49.49787139892578,37.6083891485794,6.975807775854105,132.54068919873941,132.80271896021284,214,214,431,49.65197215777262,100.0,49.65197215777262,49.65197215777262
15,15,2007-07-29,4,Type 4,Type 4,Mixed,Mixed Multi-Day,8,5,3.210526315789474,8.578947368421053,9,3.421052631578948,9.421052631578949,9,9,3.421052631578948,9.421052631578949,9,2,6,488,1,1.25,57,26,26,57,45.6140350877193,100.0,45.6140350877193,45.6140350877193,27.44462468572525,20.987172547177785,735.4210159660385,525.6227667760133,303598.8245540238,58.776066738301154,0.7147236145890703,0.699407002215973,0.5183842619812389,0.8551477982958071,-0.8551477982958071,0.5183842619812389,27.44462468572525,20.987172547177785,27.44462468572525,20.987172547177785,27.44462468572525,20.987172547177785,303598.8245540238,735.4210159660385,525.6227667760133,0.7147236145890703,0.7147236145890703,0.7147236145890703,58.776066738301154,86535.0513159232,44204.6868725234,0.6618879042819611,27.37719298245614,20.99122807017544,27.37719298245614,20.99122807017544,27.44462468572525,20.987172547177785,2349.971893310547,37.654083251953125,44.519187927246094,41.22757707562363,1.5339640059126538,7.025768263050047,93.65217732463375,25,25,57,43.85964912280702,100.0,43.85964912280702,43.85964912280702
15,15,2007-07-30,4,Type 4,Type 4,Mixed,Mixed Multi-Day,8,6,3.421052631578948,9.421052631578949,9,3.421052631578948,9.421052631578949,9,9,3.421052631578948,9.421052631578949,9,2,12,468,0,1.25,433,204,204,433,47.11316397228637,100.0,47.11316397228637,47.11316397228637,39.57708154061058,32.251469494548374,2590.1615687995436,1237.450757649471,2517356.1479448294,123.69111383926186,0.4777504123895211,0.8784956137976117,-0.5547153907121919,0.832040164479468,-0.832040164479468,-0.5547153907121919,39.57708154061058,32.251469494548374,39.57708154061058,32.251469494548374,39.57708154061058,32.251469494548374,2517356.1479448294,2590.1615687995436,1237.450757649471,0.4777504123895211,0.4777504123895211,0.4777504123895211,123.69111383926186,1073429.912397778,245005.50041715993,0.8141695087709616,38.647806004618936,33.16512702078522,38.647806004618936,33.16512702078522,39.57708154061058,32.251469494548374,16269.1539478302,22.198226928710938,49.5987548828125,37.57310380561247,7.08756817549922,133.63196291817093,139.0557787765859,205,205,433,47.34411085450346,100.0,47.34411085450346,47.34411085450346
15,15,2007-07-30,4,Type 4,Type 4,Mixed,Mixed Multi-Day,8,6,3.421052631578948,9.421052631578949,9,3.421052631578948,9.421052631578949,9,9,3.421052631578948,9.421052631578949,9,2,12,468,1,1.25,35,15,15,35,42.857142857142854,100.0,42.857142857142854,42.857142857142854,27.167539380881024,19.314119495033925,681.8213407690467,340.1882014687667,182171.19991155382,23.20019696252038,0.49894038383289413,0.8666363097520692,0.9191339850175712,0.3939450692491521,-0.3939450692491521,0.9191339850175712,27.167539380881024,19.314119495033925,27.167539380881024,19.314119495033925,27.167539380881024,19.314119495033925,182171.19991155382,681.8213407690467,340.1882014687667,0.49894038383289413,0.49894038383289413,0.49894038383289413,23.20019696252038,74380.8545164961,18516.481986968676,0.8006780098988299,27.1,19.3,27.1,19.3,27.167539380881024,19.314119495033925,1422.2494316101074,37.8281135559082,42.80372619628906,40.63569804600307,1.3038452560324352,7.268250979666679,77.5709329969379,15,15,35,42.857142857142854,100.0,42.857142857142854,42.857142857142854
15,15,2007-07-31,4,Type 4,Type 4,Mixed,Mixed Multi-Day,8,7,3.267857142857143,8.75,9,3.421052631578948,9.421052631578949,9,9,3.421052631578948,9.421052631578949,9,2,4,408,0,1.25,28,14,14,28,50.0,100.0,50.0,50.0,27.07022931428376,19.168534580880944,734.8218529197605,280.2464199101001,161737.9812023536,25.708381326526734,0.38138008388912437,0.9244183206821057,0.9010135752745266,0.4337908910650556,-0.4337908910650556,0.9010135752745266,27.07022931428376,19.168534580880944,27.07022931428376,19.168534580880944,27.07022931428376,19.168534580880944,161737.9812023536,734.8218529197605,280.2464199101001,0.38138008388912437,0.38138008388912437,0.38138008388912437,25.708381326526734,86394.10488454881,12566.088939588504,0.8730187517425464,27.0,19.142857142857142,27.0,19.142857142857142,27.07022931428376,19.168534580880944,1139.2288818359375,38.24006652832031,43.09608459472656,40.68674577985491,1.2748680066274871,7.915598839189798,68.94474700666242,14,14,28,50.0,100.0,50.0,50.0
15,15,2007-07-31,4,Type 4,Type 4,Mixed,Mixed Multi-Day,8,7,3.267857142857143,8.75,9,3.421052631578948,9.421052631578949,9,9,3.421052631578948,9.421052631578949,9,2,4,408,1,1.25,380,167,167,380,43.94736842105263,100.0,43.94736842105263,43.94736842105263,42.33107021984584,31.575786273817442,2513.167506973316,1344.5431851136946,2653909.2808753434,113.46522019503715,0.5349994305524699,0.8448524186557869,-0.39819231975356645,0.9173019549141239,-0.9173019549141239,-0.39819231975356645,42.33107021984584,31.575786273817442,42.33107021984584,31.575786273817442,42.33107021984584,31.575786273817442,2653909.2808753434,2513.167506973316,1344.5431851136946,0.5349994305524699,0.5349994305524699,0.5349994305524699,113.46522019503715,1010561.7468970356,289247.4202617086,0.7774693181353881,41.49473684210526,32.613157894736844,41.49473684210526,32.613157894736844,42.33107021984584,31.575786273817442,14458.35982131958,22.976036071777344,50.214019775390625,38.04831531926205,7.609896863347569,139.51579714395578,145.31523937868184,160,160,380,42.10526315789474,100.0,42.10526315789474,42.10526315789474
15,15,2007-08-01,4,Type 4,Type 4,Mixed,Mixed Multi-Day,8,8,3.2884615384615383,9.076923076923077,9,3.421052631578948,9.421052631578949,9,9,3.421052631578948,9.421052631578949,9,1,6,374,0,1.25,374,150,150,374,40.106951871657756,100.0,40.106951871657756,40.106951871657756,43.50794528732035,32.048435131915646,2478.5398935159988,1534.4521542022724,2987026.9853054015,104.93685066584133,0.6190952012580013,0.7853159439227723,-0.25775427963523334,0.966210500527562,-0.966210500527562,-0.25775427963523334,43.50794528732035,32.048435131915646,43.50794528732035,32.048435131915646,43.50794528732035,32.048435131915646,2987026.9853054015,2478.5398935159988,1534.4521542022724,0.6190952012580013,0.6190952012580013,0.6190952012580013,104.93685066584133,982905.600600048,376726.94616575906,0.7229200293403617,42.85828877005348,32.967914438502675,42.85828877005348,32.967914438502675,43.50794528732035,32.048435131915646,14080.311674118042,22.254783630371094,50.33881378173828,37.64789217678621,7.146183863053385,118.8431510017528,148.9159971656494,146,146,374,39.037433155080215,100.0,39.037433155080215,39.037433155080215
16,16,2010-06-18,3,Type 3,Type 3,Temporally clustered,Back-to-Back,5,1,2.83,7.64,8,3.1486486486486487,8.290322580645162,8,8,3.1486486486486487,8.290322580645162,8,5,1,387,0,1.25,83,38,38,83,45.78313253012048,100.0,45.78313253012048,45.78313253012048,25.360214729586904,28.716951413572772,939.6048498095072,569.063864166686,419948.60184269166,9.596854073394809,0.6056416846742079,0.7957374879851944,0.9860051923186668,0.16671460859993312,-0.16671460859993312,0.9860051923186668,25.360214729586904,28.716951413572772,25.360214729586904,28.716951413572772,25.360214729586904,28.716951413572772,419948.60184269166,939.6048498095072,569.063864166686,0.6056416846742079,0.6056416846742079,0.6056416846742079,9.596854073394809,141257.16380568745,51813.38904005128,0.7316349475548991,25.512048192771083,28.765060240963855,25.512048192771083,28.765060240963855,25.360214729586904,28.716951413572772,3410.885265350342,31.918346405029297,46.651039123535156,41.09500319699207,3.09186261470937,15.760546791471949,250.262485390432,38,38,83,45.78313253012048,100.0,45.78313253012048,45.78313253012048
16,16,2010-06-18,3,Type 3,Type 3,Temporally clustered,Back-to-Back,5,1,2.83,7.64,8,3.1486486486486487,8.290322580645162,8,8,3.1486486486486487,8.290322580645162,8,5,1,387,1,1.25,22,12,12,22,54.54545454545455,100.0,54.54545454545455,54.54545454545455,35.05592298239377,18.153546091383262,570.1960967710783,334.68860152345604,149883.92012450434,168.55059268409153,0.5869710498173166,0.8096079215746084,-0.9801003662354265,0.1985025745555531,-0.1985025745555531,-0.9801003662354265,35.05592298239377,18.153546091383262,35.05592298239377,18.153546091383262,35.05592298239377,18.153546091383262,149883.92012450434,570.1960967710783,334.68860152345604,0.5869710498173166,0.5869710498173166,0.5869710498173166,168.55059268409153,52019.77420367565,17922.633598356282,0.7437515498596319,35.13636363636363,18.136363636363637,35.13636363636363,18.136363636363637,35.05592298239377,18.153546091383262,928.0483055114746,34.78793716430664,44.035919189453125,42.18401388688521,2.123634330293832,8.721942462554395,282.60684561859847,12,12,22,54.54545454545455,100.0,54.54545454545455,54.54545454545455
16,16,2010-06-18,3,Type 3,Type 3,Temporally clustered,Back-to-Back,5,1,2.83,7.64,8,3.1486486486486487,8.290322580645162,8,8,3.1486486486486487,8.290322580645162,8,5,1,387,2,1.25,135,61,61,135,45.18518518518518,100.0,45.18518518518518,45.18518518518518,46.89558827927067,21.838489535354334,1091.601565349108,845.6103406735119,724977.1461870507,92.36150486780679,0.7746510883786385,0.632388876620858,-0.041204366866838094,0.9991507394538138,-0.9991507394538138,-0.041204366866838094,46.89558827927067,21.838489535354334,46.89558827927067,21.838489535354334,46.89558827927067,21.838489535354334,724977.1461870507,1091.601565349108,845.6103406735119,0.7746510883786385,0.7746510883786385,0.7746510883786385,92.36150486780679,190655.0363956196,114409.09572063564,0.6249670686390753,46.84074074074074,21.581481481481482,46.84074074074074,21.581481481481482,46.89558827927067,21.838489535354334,5823.193660736084,31.12748908996582,48.072044372558594,43.134767857304325,4.109750490509343,29.017930393868674,11.26805254830883,64,64,135,47.407407407407405,100.0,47.407407407407405,47.407407407407405
16,16,2010-06-18,3,Type 3,Type 3,Temporally clustered,Back-to-Back,5,1,2.83,7.64,8,3.1486486486486487,8.290322580645162,8,8,3.1486486486486487,8.290322580645162,8,5,1,387,3,1.25,109,52,52,109,47.706422018348626,100.0,47.706422018348626,47.706422018348626,58.91145363277153,40.91042467965667,989.321319307269,632.4160563157479,491394.3254217222,87.37990208295334,0.639242320946415,0.7690053674136745,0.04571339905832451,0.9989545961386506,-0.9989545961386506,0.04571339905832451,58.91145363277153,40.91042467965667,58.91145363277153,40.91042467965667,58.91145363277153,40.91042467965667,491394.3254217222,989.321319307269,632.4160563157479,0.639242320946415,0.639242320946415,0.639242320946415,87.37990208295334,156601.0676537401,63992.010925754126,0.7099092531015492,58.91284403669725,40.87614678899082,58.91284403669725,40.87614678899082,58.91145363277153,40.91042467965667,4435.5328159332275,31.685346603393555,44.40004348754883,40.692961614066306,2.5837774558199444,3.8084258895465277,358.2374099147407,51,51,109,46.788990825688074,100.0,46.788990825688074,46.788990825688074
16,16,2010-06-18,3,Type 3,Type 3,Temporally clustered,Back-to-Back,5,1,2.83,7.64,8,3.1486486486486487,8.290322580645162,8,8,3.1486486486486487,8.290322580645162,8,5,1,387,4,1.25,38,18,18,38,47.36842105263158,100.0,47.36842105263158,47.36842105263158,64.76358710148692,20.66213599595169,857.8431875693542,292.3012693621603,196937.53125800096,8.985987974071634,0.3407397454427282,0.9401576601164428,0.9877265680441562,0.15619291526734777,-0.15619291526734777,0.9877265680441562,64.76358710148692,20.66213599595169,64.76358710148692,20.66213599595169,64.76358710148692,20.66213599595169,196937.53125800096,857.8431875693542,292.3012693621603,0.3407397454427282,0.3407397454427282,0.3407397454427282,8.985987974071634,117743.18951346402,13670.405131316831,0.8959741937790471,64.73684210526316,20.657894736842106,64.73684210526316,20.657894736842106,64.76358710148692,20.66213599595169,1142.896396636963,29.390239715576172,30.745555877685547,30.076220964130602,0.3033274655871532,2.826216510995307,80.43154129644611,18,18,38,47.36842105263158,100.0,47.36842105263158,47.36842105263158
16,16,2010-06-19,3,Type 3,Type 3,Temporally clustered,Back-to-Back,5,2,3.1486486486486487,8.108108108108109,8,3.1486486486486487,8.290322580645162,8,8,3.1486486486486487,8.290322580645162,8,4,3,441,0,1.25,156,80,80,156,51.282051282051285,100.0,51.282051282051285,51.282051282051285,27.178828115833074,25.908839561600676,1261.7367568847956,870.1549008437739,862293.6878750508,141.56198628387997,0.6896485309599525,0.7241442561705363,-0.7832811753650196,0.6216675963236249,-0.6216675963236249,-0.7832811753650196,27.178828115833074,25.908839561600676,27.178828115833074,25.908839561600676,27.178828115833074,25.908839561600676,862293.6878750508,1261.7367568847956,870.1549008437739,0.6896485309599525,0.6896485309599525,0.6896485309599525,141.56198628387997,254716.74298786581,121147.12823399008,0.6776834979106512,27.30128205128205,25.92948717948718,27.30128205128205,25.92948717948718,27.178828115833074,25.908839561600676,6516.445770263672,31.928356170654297,47.92082214355469,41.772088270920975,3.2288191358333953,12.479621991322682,259.46488213616476,78,78,156,50.0,100.0,50.0,50.0
16,16,2010-06-19,3,Type 3,Type 3,Temporally clustered,Back-to-Back,5,2,3.1486486486486487,8.108108108108109,8,3.1486486486486487,8.290322580645162,8,8,3.1486486486486487,8.290322580645162,8,4,3,441,1,1.25,117,55,55,117,47.00854700854701,100.0,47.00854700854701,47.00854700854701,46.73779188804428,21.889217528423526,1114.8718942201026,749.7789321934058,656520.1825825,86.59880457091622,0.6725247412555019,0.7400746397487353,0.05932720101200227,0.9982385903280244,-0.9982385903280244,0.05932720101200227,46.73779188804428,21.889217528423526,46.73779188804428,21.889217528423526,46.73779188804428,21.889217528423526,656520.1825825,1114.8718942201026,749.7789321934058,0.6725247412555019,0.6725247412555019,0.6725247412555019,86.59880457091622,198870.29448350717,89946.95154577344,0.6885679342823783,46.662393162393165,21.585470085470085,46.662393162393165,21.585470085470085,46.73779188804428,21.889217528423526,5009.802959442139,30.579219818115234,48.83464813232422,42.81882871318067,4.306641481860694,34.5256083510549,13.043146918011837,55,55,117,47.00854700854701,100.0,47.00854700854701,47.00854700854701
16,16,2010-06-19,3,Type 3,Type 3,Temporally clustered,Back-to-Back,5,2,3.1486486486486487,8.108108108108109,8,3.1486486486486487,8.290322580645162,8,8,3.1486486486486487,8.290322580645162,8,4,3,441,2,1.25,143,65,65,143,45.45454545454545,100.0,45.45454545454545,45.45454545454545,60.519440549296604,37.493504621735546,1510.2747870441706,619.5029880462002,734834.0280613212,97.24616358383709,0.410192233466771,0.9119990853085007,-0.1261325460927876,0.9920133974983154,-0.9920133974983154,-0.1261325460927876,60.519440549296604,37.493504621735546,60.519440549296604,37.493504621735546,60.519440549296604,37.493504621735546,734834.0280613212,1510.2747870441706,619.5029880462002,0.410192233466771,0.410192233466771,0.410192233466771,97.24616358383709,364948.78918101045,61405.43235170728,0.8559755497882525,60.47202797202797,37.56293706293706,60.47202797202797,37.56293706293706,60.519440549296604,37.493504621735546,5910.812557220459,31.683021545410156,48.088775634765625,41.33435354699622,2.7201668119079216,8.772012048988582,151.4464752619832,65,65,143,45.45454545454545,100.0,45.45454545454545,45.45454545454545
16,16,2010-06-19,3,Type 3,Type 3,Temporally clustered,Back-to-Back,5,2,3.1486486486486487,8.108108108108109,8,3.1486486486486487,8.290322580645162,8,8,3.1486486486486487,8.290322580645162,8,4,3,441,3,1.25,25,10,10,25,40.0,100.0,40.0,40.0,65.67991365117024,20.344179060379847,708.3858222796563,211.2613502857333,117538.4050526001,5.549204544799238,0.29822921865639995,0.9544942813551023,0.9953135207810495,0.09670054472665301,-0.09670054472665301,0.9953135207810495,65.67991365117024,20.344179060379847,65.67991365117024,20.344179060379847,65.67991365117024,20.344179060379847,117538.4050526001,708.3858222796563,211.2613502857333,0.29822921865639995,0.29822921865639995,0.29822921865639995,5.549204544799238,80289.67571309196,7141.0172999282095,0.9183236795473556,65.66,20.34,65.66,20.34,65.67991365117024,20.344179060379847,748.1559886932373,29.342926025390625,30.618974685668945,29.92623954772949,0.2708436745019952,2.130215628976378,77.45259810947425,10,10,25,40.0,100.0,40.0,40.0
16,16,2010-06-20,3,Type 3,Type 3,Temporally clustered,Back-to-Back,5,3,3.071428571428572,7.857142857142857,8,3.1486486486486487,8.290322580645162,8,8,3.1486486486486487,8.290322580645162,8,3,3,499,0,1.25,325,144,144,325,44.30769230769231,100.0,44.30769230769231,44.30769230769231,33.22279845278893,23.587257682565294,2326.6931769359635,1143.8109907663938,2090177.9550635067,174.0237117216575,0.4916037069712327,0.8708190370519827,-0.9945650690563763,0.10411687381440814,-0.10411687381440814,-0.9945650690563763,33.22279845278893,23.587257682565294,33.22279845278893,23.587257682565294,33.22279845278893,23.587257682565294,2090177.9550635067,2326.6931769359635,1143.8109907663938,0.4916037069712327,0.4916037069712327,0.4916037069712327,174.0237117216575,866160.1823360587,209328.5732156799,0.8053642382264686,33.19846153846154,23.524615384615384,33.19846153846154,23.524615384615384,33.22279845278893,23.587257682565294,13703.149099349976,29.753856658935547,49.72218322753906,42.16353569030762,3.5524972170551843,7.3692841793064305,19.700063384868287,144,144,325,44.30769230769231,100.0,44.30769230769231,44.30769230769231
16,16,2010-06-20,3,Type 3,Type 3,Temporally clustered,Back-to-Back,5,3,3.071428571428572,7.857142857142857,8,3.1486486486486487,8.290322580645162,8,8,3.1486486486486487,8.290322580645162,8,3,3,499,1,1.25,152,69,69,152,45.39473684210526,100.0,45.39473684210526,45.39473684210526,61.306466743661,35.53322579537472,1506.8229097088133,720.433703562759,852601.5500724444,97.41806561227187,0.4781143815380266,0.8782975795062345,-0.1291082684664102,0.9916305032690379,-0.9916305032690379,-0.1291082684664102,61.306466743661,35.53322579537472,61.306466743661,35.53322579537472,61.306466743661,35.53322579537472,852601.5500724444,1506.8229097088133,720.433703562759,0.4781143815380266,0.4781143815380266,0.4781143815380266,97.41806561227187,363282.4449957335,83043.95539666455,0.8139389574005603,61.28947368421053,35.66447368421053,61.28947368421053,35.66447368421053,61.306466743661,35.53322579537472,6274.331256866455,31.00988006591797,48.73067855834961,41.27849511096352,3.2800330263422666,14.643351878184115,173.9587313411112,68,68,152,44.73684210526316,100.0,44.73684210526316,44.73684210526316
